weight_id,histogram_weight,mean_difference_weight,ks_weight,cwe,layer,n_unsafe,n_safe_used,n_safe_before_balance,top1_feature,top1_score,top10_features,top200_features,frozen_bstar_feature,frozen_bstar_rank,frozen_bstar_rank_change_from_w1,frozen_bstar_top10,frozen_bstar_top200,frozen_bstar_in_saved_candidate_set,diagnostic_only
W1,0.4,0.4,0.2,CWE-338,19,5,25,1336,16897,1.33553528786,"[16897,151,2287,2068,19738,12068,16192,25948,27826,23814]","[16897,151,2287,2068,19738,12068,16192,25948,27826,23814,13827,30701,3571,5923,23425,19483,23100,20332,11003,4700,9406,23201,15975,29361,15849,1757,9108,6273,13091,1913,19679,28606,29022,17558,18725,16028,1586,13690,20937,20564,14206,14398,21954,10796,6629,1116,6096,23058,14193,573,13360,5540,13570,17961,23088,23042,16816,32643,26687,607,14949,15331,25173,10111,11462,23185,524,6898,10107,4949,4312,15311,19008,32012,19984,8221,13913,12824,29026,10988,29383,8559,24340,10777,19922,3674,26893,22439,10176,816,791,30742,7889,12568,28608,27220,1854,18483,512,21776,1748,12906,31800,7611,367,9257,28740,22032,14842,8108,3413,2189,3594,26678,1533,6379,10690,12186,9176,206,6603,21211,29810,19392,1768,1609,10178,3127,30808,29918,9403,9936,17430,28548,28706,18210,4627,29486,10076,21314,19674,25667,7012,6808,7213,4603,11129,13244,9586,30056,27769,32019,3934,1118,3295,15298,29035,5895,10735,27760,19206,5588,18477,6494,11714,15271,31411,27725,2711,1908,3691,2154,2798,24711,15993,26590,19934,1905,23436,21553,4361,27933,19425,31558,6551,29661,13041,23048,27801,28122,16909,5850,28732,20402,26604,8264,30267,14932,31777,25512]",,,,,,,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-338,19,5,25,1336,16897,1.17294609547,"[16897,151,2287,2068,19738,12068,16192,25948,27826,23814]","[16897,151,2287,2068,19738,12068,16192,25948,27826,23814,13827,30701,5923,3571,23425,19483,20332,23100,11003,4700,9406,23201,15975,29361,15849,1757,9108,13091,1913,29022,6273,19679,16028,28606,13690,17558,20564,18725,14398,10796,20937,14206,21954,1586,6629,6096,1116,23058,14193,573,5540,13570,17961,13360,23088,16816,32643,26687,607,14949,25173,23042,11462,23185,524,10111,10107,4949,15311,4312,15331,19008,6898,13913,12824,19984,29383,32012,29026,8221,10988,8559,24340,10777,3674,19922,22439,7889,816,30742,26893,10176,12568,28608,791,1854,18483,512,27220,21776,1748,31800,14842,12906,7611,367,8108,28740,9257,12186,3413,22032,26678,10690,29810,2189,3594,1533,6379,6603,21211,19392,28706,9176,1768,206,30808,9403,9936,17430,29486,10076,1609,10178,3127,19674,29918,28548,25667,7012,18210,4627,4603,11129,13244,9586,21314,30056,27769,32019,15298,2798,5895,10735,6808,7213,5588,6494,11714,3934,1118,15271,31411,3295,3691,2154,29035,24711,15993,27760,19206,18477,23436,28732,27725,2711,1908,26590,19934,1905,21553,4361,27933,19425,31558,6551,29661,13041,23048,27801,28122,16909,5850,20402,26604,8264,30267,14932,31777,25512]",,,,,,,true
W3,0.5,0.3,0.2,CWE-338,19,5,25,1336,16897,1.17165148258,"[16897,151,2287,2068,19738,12068,16192,25948,27826,23814]","[16897,151,2287,2068,19738,12068,16192,25948,27826,23814,5923,13827,30701,3571,19483,23425,20332,11003,23100,9406,4700,6273,23201,15975,29361,15849,1757,13091,1913,9108,29022,16028,13690,19679,20564,28606,14398,17558,10796,18725,20937,1586,14206,21954,6629,6096,17961,1116,23058,14193,11462,5540,573,13570,23088,16816,32643,26687,607,14949,25173,13360,23185,524,29026,23042,19008,10107,4949,10111,15311,12824,4312,29383,6898,13913,15331,3674,19984,32012,8559,816,10988,24340,10777,30742,8221,22439,7889,19922,512,12568,10176,28608,26893,1854,18483,791,21776,27220,1748,12186,8108,31800,14842,12906,3413,7611,367,29810,28740,28706,9257,22032,26678,10690,6603,21211,2189,3594,2798,19392,1533,6379,1768,30808,9403,9176,9936,17430,206,29486,28732,10076,19674,25667,7012,1609,10178,3127,29918,4603,11129,13244,9586,30056,27769,32019,28548,18210,4627,15298,5895,10735,21314,5588,6494,11714,15271,31411,6808,7213,3691,2154,24711,15993,3934,1118,23436,3295,29035,27760,19206,18477,27725,2711,1908,26590,19934,1905,21553,4361,27933,19425,31558,6551,29661,13041,23048,27801,28122,16909,5850,20402,26604,8264,30267,14932,31777,25512]",,,,,,,true
W4,0.3,0.5,0.2,CWE-338,19,5,25,1336,16897,1.49941909313,"[16897,151,2287,19738,2068,12068,16192,27826,25948,23814]","[16897,151,2287,19738,2068,12068,16192,27826,25948,23814,13827,30701,3571,23425,19483,5923,23100,20332,4700,11003,23201,15975,9406,29361,15849,1757,9108,19679,28606,17558,1586,18725,29022,13091,1913,20937,14206,21954,16028,13690,20564,14398,13360,10796,6273,6629,1116,23058,573,14193,6096,15331,5540,13570,23042,23088,8221,10111,32012,6898,16816,32643,26687,607,14949,25173,23185,524,19984,4312,15311,17961,10988,10107,4949,13913,26893,12824,19008,19922,8559,11462,24340,10777,29383,22439,10176,791,29026,3674,27220,12568,28608,1854,7889,816,18483,30742,9257,21776,12906,7611,1748,367,22032,31800,28740,512,2189,3594,1533,6379,9176,26678,10690,206,1609,14842,10178,3127,6603,21211,29918,3413,19392,28548,1768,18210,4627,8108,21314,30808,9403,9936,17430,6808,7213,29486,10076,19674,3934,1118,3295,25667,29035,7012,27760,19206,4603,12186,29810,18477,11129,13244,9586,30056,27769,32019,27725,2711,1908,15298,5895,10735,5588,26590,19934,1905,6494,11714,21553,4361,27933,28706,15271,19425,31411,31558,6551,3691,2154,29661,13041,23048,24711,15993,27801,28122,16909,5850,23436,20402,26604,8264,30267,14932,31777,25512,3030,27684]",,,,,,,true
W5,0.4,0.3,0.3,CWE-338,19,5,25,1336,16897,1.13165152073,"[16897,151,2287,2068,12068,19738,16192,25948,27826,23814]","[16897,151,2287,2068,12068,19738,16192,25948,27826,23814,13827,5923,30701,3571,19483,23425,20332,11003,23100,9406,4700,23201,15975,29361,15849,1757,6273,13091,1913,9108,29022,16028,13690,19679,20564,28606,14398,17558,10796,18725,20937,14206,21954,1586,6629,6096,1116,23058,14193,17961,5540,573,13570,11462,23088,16816,32643,26687,607,14949,25173,13360,23185,524,23042,10107,4949,10111,15311,19008,4312,12824,29026,6898,13913,15331,29383,19984,32012,3674,8559,10988,24340,10777,8221,816,7889,30742,22439,19922,512,12568,10176,28608,26893,1854,18483,791,21776,27220,1748,14842,31800,8108,12186,12906,7611,367,3413,28740,29810,9257,22032,28706,26678,10690,6603,21211,2189,3594,19392,1533,6379,1768,30808,9403,9176,9936,17430,2798,206,29486,10076,19674,25667,7012,1609,10178,3127,29918,4603,11129,13244,9586,30056,27769,32019,28548,28732,18210,4627,15298,5895,10735,21314,5588,6494,11714,15271,31411,6808,7213,3691,2154,24711,15993,3934,1118,23436,3295,29035,27760,19206,18477,27725,2711,1908,26590,19934,1905,21553,4361,27933,19425,31558,6551,29661,13041,23048,27801,28122,16909,5850,20402,26604,8264,30267,14932,31777,25512]",,,,,,,true
W1,0.4,0.4,0.2,CWE-79,19,79,79,79,16897,0.442840397358,"[16897,17961,17340,10988,13091,13827,12186,3674,16969,15298]","[16897,17961,17340,10988,13091,13827,12186,3674,16969,15298,11462,25624,23455,15921,12155,1586,8108,15955,22429,2068,12543,31861,14412,20111,19946,19483,4940,27396,151,24208,18795,6551,9881,6574,5403,6898,28864,25954,31711,18234,3927,11611,5682,13750,12306,23436,24779,6651,24211,16192,18058,2884,22150,1852,12068,29943,27128,15849,15364,31698,9520,6508,24340,9890,23006,1748,14440,25114,31628,32101,27445,18408,10142,10466,15898,31081,16063,28609,8229,25081,18015,9253,19247,16628,14597,19738,414,1816,27030,29026,29751,12824,13526,18804,8081,20776,12640,13289,30683,29636,11961,5248,15374,6949,10474,3959,736,32247,2533,1230,22287,1392,30308,6339,5868,19805,29232,32126,115,21163,12676,21629,9672,3017,6467,30978,1331,14206,16775,13987,4871,1369,6273,29206,20979,12906,13712,31480,4246,1737,1092,13824,5415,12103,19535,8905,1546,21893,17430,10441,24747,31828,9455,27738,27084,25229,15534,30124,27825,4852,15750,21608,15433,6206,8070,252,8768,13367,21840,7689,3925,27252,24967,21137,24711,1222,6802,15012,6808,15915,16209,16139,1186,29108,4400,20668,12917,14347,19998,354,747,5150,8350,27297,27562,23375,8486,30524,20195,23042]",,,,,,,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-79,19,79,79,79,16897,0.383801609278,"[16897,17961,10988,17340,13827,13091,3674,12186,15298,16969]","[16897,17961,10988,17340,13827,13091,3674,12186,15298,16969,11462,25624,23455,15921,12155,1586,2068,15955,12543,8108,22429,4940,31861,14412,19946,19483,9881,151,20111,5403,27396,24208,18795,6551,6574,6898,28864,25954,13750,23436,18234,16192,31711,11611,5682,12306,24779,6651,12068,15849,3927,1748,9520,18058,2884,27128,24211,31698,14440,22150,1852,29943,24340,15364,9890,25114,6508,27445,10142,23006,10466,15898,31081,19738,31628,32101,18408,27030,16063,29026,28609,8229,25081,18015,9253,19247,16628,14597,29751,13526,18804,8081,414,20776,1816,13289,30683,5248,6949,12824,30308,6339,5868,12640,29636,11961,32126,15374,115,10474,3959,21163,736,32247,6273,2533,1230,22287,1392,19805,14206,29232,12676,21629,9672,12906,27738,3017,6467,30978,1331,8905,16775,13987,4871,1369,29206,20979,13712,31480,4246,1737,1092,13824,5415,12103,19535,6206,1546,21893,17430,10441,24747,31828,9455,27084,25229,15534,30124,27825,4852,15750,21608,15433,8070,252,8768,13367,21840,23042,7689,3925,27252,24967,21137,24711,1222,6802,15012,6808,15915,16209,16139,1186,29108,4400,20668,12917,14347,19998,354,747,5150,8350,27297,27562,23375,8486,30524,20195]",,,,,,,true
W3,0.5,0.3,0.2,CWE-79,19,79,79,79,16897,0.361877143383,"[16897,17961,10988,17340,13827,13091,12186,3674,11462,15298]","[16897,17961,10988,17340,13827,13091,12186,3674,11462,15298,16969,25624,23455,2068,12155,15921,1586,19946,19483,12543,15955,4940,8108,151,22429,9881,31861,14412,23436,5403,25954,1748,15849,28864,20111,6574,27396,24208,18795,6551,12068,6898,13750,18234,11611,5682,9520,12306,24779,6651,16192,31711,18058,2884,3927,27128,31698,24211,10466,24340,14440,22150,9890,1852,25114,29943,15364,27445,10142,15898,31081,6508,19738,23006,27030,29026,31628,32101,29751,18408,13526,18804,8081,20776,16063,13289,30683,28609,8229,5248,25081,18015,6949,9253,19247,16628,14597,414,1816,27738,30308,6339,5868,32126,115,21163,12824,12906,12640,29636,11961,15374,9672,10474,3959,14206,736,32247,6273,2533,1230,22287,1392,19805,29232,12676,21629,1737,12103,19535,3017,6467,30978,1331,16775,13987,4871,1369,29206,20979,13712,31480,15750,4246,8905,1092,13824,8070,5415,21137,1546,21893,17430,10441,24747,31828,9455,4312,27084,25229,23042,6206,15534,30124,27825,4852,21608,15433,252,8768,13367,21840,7689,3925,27252,24967,24711,1222,6802,15012,6808,15915,16209,16139,1186,29108,4400,20668,13703,12917,5923,14347,19998,354,747,10692,5150,8350,27297,27562]",,,,,,,true
W4,0.3,0.5,0.2,CWE-79,19,79,79,79,16897,0.523803710938,"[16897,17961,17340,10988,12186,16969,3674,13091,13827,15921]","[16897,17961,17340,10988,12186,16969,3674,13091,13827,15921,15298,25624,11462,23455,8108,22429,1586,12155,15955,20111,27396,24208,18795,31861,6551,14412,12543,151,4940,19946,19483,6574,2068,31711,9881,6898,3927,5403,28864,18234,24211,22150,1852,11611,5682,12306,24779,6651,29943,15364,25954,18058,2884,16192,6508,13750,27128,23006,31698,31628,24340,32101,18408,9890,9520,23436,16063,25114,28609,8229,14440,25081,18015,12068,9253,19247,16628,14597,27445,414,1816,10142,15898,31081,15849,19738,12824,10466,12640,27030,29636,11961,15374,10474,3959,29026,736,32247,2533,29751,13526,1230,22287,18804,8081,20776,1392,13289,19805,30683,29232,5248,6949,12676,21629,1748,3017,30308,6339,6467,30978,5868,1331,32126,115,16775,21163,9672,13987,4871,1369,29206,20979,13712,31480,4246,1092,13824,5415,14206,1546,21893,8905,17430,10441,24747,31828,9455,1737,6273,27084,25229,12103,19535,15534,30124,27825,4852,21608,15433,252,8768,6206,13367,12906,21840,7689,3925,27252,24967,24711,1222,6802,15012,6808,15915,16209,16139,15750,1186,29108,4400,8070,20668,12917,14347,19998,354,747,5150,8350,27297,27562,23375,8486,30524,21137,20195,12625,20946]",,,,,,,true
W5,0.4,0.3,0.3,CWE-79,19,79,79,79,16897,0.35807967186,"[16897,17961,10988,17340,13827,13091,3674,12186,15298,11462]","[16897,17961,10988,17340,13827,13091,3674,12186,15298,11462,16969,25624,23455,2068,12155,15921,1586,12543,15955,4940,19946,19483,8108,22429,9881,31861,14412,151,5403,23436,20111,25954,6574,27396,28864,24208,1748,18795,6551,6898,15849,13750,12068,18234,16192,11611,5682,9520,12306,24779,6651,31711,18058,2884,3927,27128,31698,14440,24211,24340,22150,9890,1852,25114,10466,29943,15364,27445,10142,15898,31081,6508,19738,23006,27030,29026,31628,32101,29751,18408,13526,18804,8081,20776,16063,13289,30683,28609,8229,5248,25081,18015,6949,9253,19247,16628,14597,414,1816,30308,6339,5868,32126,115,21163,12824,27738,6273,12640,29636,11961,15374,10474,3959,12906,14206,736,32247,2533,1230,22287,9672,1392,19805,29232,12676,21629,3017,6467,30978,1331,8905,1737,16775,12103,19535,13987,4871,1369,29206,20979,13712,31480,4246,1092,13824,5415,6206,1546,21893,17430,10441,24747,15750,31828,9455,8070,27084,25229,23042,21137,15534,30124,27825,4852,21608,15433,252,4312,8768,13367,21840,7689,3925,27252,24967,24711,1222,6802,15012,6808,15915,16209,16139,1186,29108,4400,20668,12917,14347,19998,354,747,5150,8350,27297,27562,23375,8486,30524]",,,,,,,true
W1,0.4,0.4,0.2,CWE-125,19,76,76,76,15849,0.131959229708,"[15849,12186,16192,1586,17961,5772,6273,2124,5923,15298]","[15849,12186,16192,1586,17961,5772,6273,2124,5923,15298,11966,13091,12068,16897,15311,4312,23436,11462,16544,1116,14440,22736,47,19348,661,25853,151,15657,13913,30036,13827,12518,5774,26531,21137,28122,1515,31956,13703,26306,4973,1913,15534,19483,32397,424,23472,10300,11159,9226,14932,16580,3674,3836,7447,29661,20051,14693,27228,23253,27121,2068,29673,7904,32463,32196,12543,19004,470,15881,12906,20937,24234,28750,10536,10988,18837,15946,12277,22757,25564,12141,14177,1748,6558,747,1908,15921,21507,31416,22994,29197,8780,28002,25954,825,16209,15809,23881,6551,1092,13747,11644,23115,30696,14842,625,15364,21322,1533,4242,24779,25488,27072,1411,13025,3877,10305,21694,25624,4871,10014,30989,5143,22840,6690,32696,29558,19287,4940,12272,9981,13523,30651,20525,15860,11351,27445,1151,13320,1053,29128,27782,13663,27541,26893,5435,20571,26830,27684,29026,31643,3285,28412,20576,27017,6735,8318,21435,28864,2189,19535,21514,25114,7149,2015,26816,26560,16101,30485,28741,8081,6547,5403,488,983,20690,29486,1845,28331,18535,32012,16301,4990,23145,27564,20564,30942,7009,13851,5260,25072,9169,11547,19978,26044,23185,7856,26356,1816]",,,,,,,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-125,19,76,76,76,12186,0.121727332473,"[12186,15849,16192,17961,1586,6273,2124,15298,5772,13091]","[12186,15849,16192,17961,1586,6273,2124,15298,5772,13091,5923,16897,4312,23436,12068,11966,15311,11462,14440,1116,22736,16544,151,25853,19348,661,13913,47,30036,13827,12518,15657,21137,5774,31956,13703,26531,1515,1913,28122,19483,32397,15534,26306,23472,4973,10300,11159,424,9226,3674,2068,7447,1748,14932,16580,29673,20051,32196,3836,23253,12906,29661,12543,19004,14693,470,27228,15881,27121,20937,28750,10988,7904,32463,15946,22757,14177,6558,24234,10536,747,1908,18837,12277,25564,31416,25954,14842,12141,16209,15921,6551,21507,13747,22994,23115,29197,8780,28002,825,625,15364,15809,4242,24779,3877,23881,25624,1092,11644,4871,30696,10014,30989,5143,21322,32696,29558,19287,1533,25488,4940,27072,1411,9981,13025,20525,10305,29026,21694,1151,26893,22840,6690,5435,12272,13523,30651,15860,26830,11351,27684,31643,27445,13320,6735,8318,1053,29128,27782,28864,2189,19535,13663,27541,25114,8081,20571,5403,488,29486,3285,28331,28412,32012,20576,27017,23145,21435,20564,21514,5260,7149,2015,19978,26816,26560,7856,16101,30485,28741,6547,15049,983,20690,23536,1845,13450,18535,16301,4990,27564,30942,7009,13851,25072,9169,11547,26044]",,,,,,,true
W3,0.5,0.3,0.2,CWE-125,19,76,76,76,12186,0.120080910623,"[12186,15849,16192,17961,16897,6273,2124,5923,1586,15298]","[12186,15849,16192,17961,16897,6273,2124,5923,1586,15298,13091,4312,12068,23436,5772,14440,15311,11462,11966,30036,151,13827,1116,22736,19348,25853,16544,13913,661,31956,47,12518,1913,15657,2068,1515,13703,21137,5774,32397,26531,1748,3674,15534,19483,28122,23472,26306,4973,10300,11159,9226,424,29673,32196,7447,12906,20051,14842,20937,23253,10988,14932,16580,24779,3836,18837,12543,19004,470,29661,15881,28750,14693,27228,15946,22757,27121,7904,14177,32463,6558,747,1908,31416,24234,25954,10536,16209,12277,25564,6551,13747,12141,5143,23115,32696,625,15364,4242,15921,21507,22994,29197,8780,3877,28002,25624,825,26893,5403,4871,15809,29026,10014,30989,29558,19287,23881,4940,1092,9981,11644,20525,25114,30696,21322,1533,25488,27072,1411,13025,10305,5435,21694,26830,27684,19978,6735,22840,8318,6690,28864,2189,19535,12272,1151,13523,30651,15860,11351,27445,8081,13320,488,1053,29128,27782,29486,13663,27541,28331,32012,6547,23145,20564,31643,1845,8064,5260,20571,27564,7856,3285,28412,20576,15049,27017,21435,23536,1816,21514,13450,15898,7149,2015,26816,26560,16101,30485,28741,983,24977,20690,4603,27738,18535,16301,4990,30942]",,,,,,,true
W4,0.3,0.5,0.2,CWE-125,19,76,76,76,15849,0.1485016644,"[15849,1586,12186,16192,5772,17961,2124,16544,11966,6273]","[15849,1586,12186,16192,5772,17961,2124,16544,11966,6273,1116,47,15311,11462,15298,12068,5923,13091,23436,661,15657,22736,19348,4312,25853,14440,5774,26531,16897,28122,12518,21137,151,13913,26306,1515,4973,13703,13827,424,30036,31956,15534,14932,16580,3836,19483,10300,11159,9226,29661,23472,32397,14693,27228,1913,27121,7447,7904,20051,32463,23253,24234,10536,12277,12543,19004,25564,470,15881,12141,3674,28750,29673,32196,15946,15921,22757,21507,22994,29197,8780,20937,28002,825,12906,18837,15809,14177,10988,6558,747,1908,23881,1092,31416,11644,25954,30696,16209,21322,1533,25488,27072,1411,13025,10305,21694,6551,13747,23115,625,15364,22840,6690,4242,12272,13523,30651,15860,11351,3877,27445,25624,13320,4871,1053,29128,27782,13663,1151,27541,2068,10014,30989,29558,19287,4940,9981,20571,20525,3285,28412,20576,27017,31643,21435,5143,21514,32696,7149,2015,26816,26560,16101,30485,5435,28741,983,26830,20690,27684,24779,14842,18535,16301,4990,1748,6735,8318,26893,28864,2189,19535,30942,7009,13851,25072,9169,11547,26044,6547,23185,26356,19330,8081,9253,1845,16224,488,29486,22162,29026,13962,27564,28331,10076,30131,1331,32012]",,,,,,,true
W5,0.4,0.3,0.3,CWE-125,19,76,76,76,12186,0.118765123188,"[12186,15849,16192,17961,6273,16897,2124,1586,15298,5923]","[12186,15849,16192,17961,6273,16897,2124,1586,15298,5923,13091,4312,23436,12068,5772,15311,11462,11966,14440,151,30036,13827,1116,22736,25853,19348,16544,13913,661,47,12518,31956,15657,1913,13703,21137,1515,5774,26531,32397,2068,19483,28122,15534,23472,1748,3674,26306,4973,10300,11159,9226,424,29673,32196,7447,12906,20051,23253,14932,16580,3836,20937,12543,19004,10988,470,29661,15881,14842,28750,14693,27228,15946,22757,27121,18837,7904,14177,32463,6558,24779,747,1908,31416,24234,25954,10536,16209,12277,25564,6551,13747,12141,23115,625,15364,4242,15921,21507,22994,5143,29197,32696,8780,3877,28002,25624,825,4871,15809,29026,10014,30989,29558,19287,23881,4940,1092,9981,26893,11644,20525,30696,21322,1533,25488,27072,1411,5403,13025,10305,5435,21694,25114,1151,26830,27684,6735,22840,8318,6690,28864,2189,19535,12272,13523,30651,15860,11351,31643,27445,8081,13320,19978,488,1053,29128,27782,29486,13663,27541,28331,32012,23145,20564,5260,20571,7856,3285,28412,6547,20576,15049,27017,21435,23536,1845,21514,13450,7149,2015,26816,27564,26560,16101,30485,28741,983,24977,20690,1816,8064,18535,16301,4990,30942,7009,13851,25072]",,,,,,,true
W1,0.4,0.4,0.2,CWE-787,19,65,65,65,16897,0.237906455994,"[16897,4312,20051,10925,151,25954,28570,21122,1515,14440]","[16897,4312,20051,10925,151,25954,28570,21122,1515,14440,6273,1748,5403,26626,22218,27738,24123,11141,15298,747,12543,5690,6429,10478,32341,25225,23329,727,23879,12463,32114,22337,1151,3736,24779,19738,17021,17855,17961,19483,30440,28864,6859,12179,16646,5748,11462,1784,1913,23436,20847,5094,11812,27158,3674,30706,15712,10014,252,28460,5868,13324,19348,9226,23477,16166,16192,31956,4623,20864,15565,28163,18837,30126,5130,24210,24608,13338,5617,5923,19946,5479,10940,8896,29383,6547,78,18806,714,21610,16628,13750,20825,1331,27801,26893,24293,7149,31917,32126,30014,24678,23124,18219,17984,13091,4246,1137,12444,21435,31090,22482,29108,26433,10988,10474,470,7904,13599,6652,6398,10419,32247,18279,11340,28115,10777,2217,1958,32733,32404,25441,8409,491,31549,25033,774,10300,11036,30945,1752,21521,19008,11197,20442,18754,14592,14861,9890,27128,31643,18736,2883,8656,6021,3877,806,337,29415,21592,25434,13025,20449,2068,11296,25655,29557,9981,15849,12889,9996,23384,7213,18483,26220,32196,15173,23145,19287,29486,6809,10518,28706,16703,20502,7967,3601,4210,26678,28732,12068,12443,10663,25926,3422,9244,3243,25667,26306,31294]",1515,9,0,true,true,true,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-787,19,65,65,65,16897,0.205947682261,"[16897,4312,20051,10925,151,25954,6273,14440,1748,1515]","[16897,4312,20051,10925,151,25954,6273,14440,1748,1515,5403,28570,21122,22218,26626,27738,15298,24123,11141,747,12543,5690,6429,10478,23329,727,32341,25225,32114,23879,12463,1151,22337,24779,3736,17961,19483,19738,28864,6859,17021,17855,5748,30440,11462,1784,1913,23436,12179,16646,20847,3674,30706,10014,252,5868,5094,11812,27158,15712,16192,20864,28460,13324,19348,18837,9226,23477,16166,31956,4623,5923,15565,19946,28163,13750,30126,5130,24210,24608,13338,5617,5479,10940,8896,29383,6547,13091,78,18806,714,21610,16628,20825,1331,27801,26893,24293,7149,31917,32126,30014,24678,23124,18219,17984,4246,1137,12444,21435,31090,22482,29108,26433,10988,10474,470,7904,13599,6652,6398,10419,32247,18279,11340,28115,10777,2217,1958,32733,32404,25441,8409,491,2068,31549,25033,774,10300,11036,30945,1752,21521,19008,11197,20442,18754,14592,14861,9890,27128,12068,31643,18736,2883,8656,6021,3877,806,337,29415,21592,25434,13025,20449,11296,25655,29557,9981,15849,12889,9996,23384,7213,23472,18483,26220,32196,15173,23145,19287,29486,6809,10518,28706,16703,20502,10466,7967,3601,4210,26678,28732,12443,10663,25926,3422,9244,3243,25667]",1515,10,1,true,true,true,true
W3,0.5,0.3,0.2,CWE-787,19,65,65,65,16897,0.20227599144,"[16897,4312,20051,10925,151,1748,25954,5403,14440,6273]","[16897,4312,20051,10925,151,1748,25954,5403,14440,6273,1515,15298,28570,21122,27738,22218,26626,24123,12543,11141,747,5690,23329,727,6429,10478,17961,32114,32341,25225,1151,19483,23436,23879,12463,24779,22337,3736,28864,6859,5748,19738,17021,17855,11462,5868,1784,1913,30440,13091,16192,12179,3674,16646,30706,10014,252,20847,5094,20864,11812,16166,27158,31956,15712,18837,28460,13324,19348,5923,9226,23477,4623,15565,28163,26893,30126,5130,24210,24608,13338,19946,5617,5479,10940,8896,29383,13750,6547,78,18806,714,21610,16628,20825,1331,27801,24293,7149,31917,32126,30014,24678,23124,18219,17984,4246,1137,12444,21435,31090,22482,29108,26433,10988,10474,470,2068,7904,13599,6652,6398,10419,32247,18279,11340,28115,10777,2217,1958,15849,32733,32404,23384,2124,18483,25441,8409,491,6809,31549,25033,774,10300,11036,30945,1752,21521,19008,11197,20442,18754,14592,14861,9890,27128,31643,18736,2883,10466,8656,6021,3877,806,337,29415,21592,25434,13025,20449,11296,25655,29557,9981,13827,12889,9996,7213,26220,32196,15173,12068,23145,19287,29486,10518,28706,16703,20502,7967,3601,4210,26678,28732,12443,10663,25926,3422,9244,3243]",1515,11,2,false,true,true,true
W4,0.3,0.5,0.2,CWE-787,19,65,65,65,16897,0.273536890745,"[16897,10925,20051,4312,151,28570,21122,25954,1515,26626]","[16897,10925,20051,4312,151,28570,21122,25954,1515,26626,14440,6273,22218,5403,1748,24123,27738,11141,5690,6429,747,10478,32341,12543,25225,15298,23879,12463,23329,727,22337,32114,3736,19738,1151,17021,17855,24779,30440,12179,16646,28864,6859,5748,19483,20847,5094,11812,27158,15712,11462,17961,1784,1913,28460,13324,19348,9226,23477,3674,30706,10014,252,4623,15565,28163,23436,16166,30126,5130,31956,24210,24608,13338,5868,5617,20864,5479,10940,8896,29383,19946,6547,78,18806,18837,714,21610,16628,16192,20825,1331,27801,13750,24293,7149,31917,32126,30014,5923,24678,23124,18219,17984,4246,1137,12444,21435,31090,26893,22482,29108,26433,10988,10474,470,7904,13599,6652,6398,10419,32247,18279,11340,28115,10777,2217,1958,32733,32404,25441,8409,491,31549,25033,774,10300,11036,30945,1752,21521,19008,11197,20442,18754,14592,14861,9890,27128,31643,18736,2883,8656,6021,3877,806,337,29415,21592,25434,13025,20449,11296,25655,29557,9981,12889,9996,7213,26220,32196,15173,23145,19287,29486,10518,28706,16703,20502,7967,3601,4210,26678,28732,12443,10663,25926,3422,9244,3243,25667,12068,26306,31294,18551,20571,29181,15849,32700,28331]",1515,9,0,true,true,true,true
W5,0.4,0.3,0.3,CWE-787,19,65,65,65,16897,0.196122169495,"[16897,4312,20051,10925,151,25954,1748,6273,14440,5403]","[16897,4312,20051,10925,151,25954,1748,6273,14440,5403,1515,28570,21122,15298,22218,27738,26626,24123,11141,12543,747,5690,23329,727,6429,10478,32114,32341,25225,1151,17961,23879,12463,24779,19483,22337,3736,23436,28864,6859,5748,19738,17021,17855,11462,1784,1913,30440,5868,12179,3674,16646,20847,30706,10014,252,16192,5094,20864,11812,27158,15712,13091,18837,28460,16166,31956,13324,19348,5923,9226,23477,4623,15565,19946,28163,13750,30126,5130,24210,24608,13338,5617,26893,5479,10940,8896,29383,6547,78,18806,714,21610,16628,20825,1331,27801,24293,7149,31917,32126,30014,24678,23124,18219,17984,4246,1137,12444,21435,31090,22482,29108,26433,10988,10474,470,2068,7904,13599,6652,6398,10419,32247,18279,11340,28115,10777,2217,1958,32733,32404,25441,8409,491,31549,25033,774,10300,11036,30945,1752,21521,19008,11197,20442,18754,15849,23384,18483,14592,14861,9890,27128,12068,31643,6809,18736,2883,10466,8656,6021,3877,806,337,29415,21592,25434,13025,20449,11296,25655,29557,9981,12889,9996,7213,2124,23472,26220,32196,15173,23145,19287,29486,10518,28706,16703,20502,7967,3601,4210,26678,28732,12443,10663,25926,3422,9244,13827]",1515,11,2,false,true,true,true
